signal-022,signal-023,signal-024,signal-025,signal-038,signal-039,signal-057,signal-064,signal-074,signal-085,signal-088,signal-093,signal-096
0.416913695,0.459863946,0.561613799,0.598239896,0.943375353,0.944851339,0.310496133,0.536917895,0.995287547,0.946075965,0.886792453,0.882352941,0.652777778
0.41814178,0.458303321,0.563002485,0.598239896,0.943003433,0.94455944,0.309392265,0.538351585,0.995811153,0.946075965,0.886792453,0.882352941,0.652777778
0.4111544,0.466066427,0.560152025,0.606453716,0.943003433,0.9442677,0.308287293,0.539785276,0.995985688,0.946484719,0.886792453,0.882352941,0.652777778
0.41606674,0.459103641,0.569434293,0.611473272,0.942631513,0.943975801,0.30718232,0.54121825,0.996160223,0.946893473,0.886792453,0.882352941,0.666666667
0.416490218,0.459463786,0.560152025,0.597001304,0.943096227,0.94413512,0.306076243,0.542651941,0.995462082,0.946893473,0.886792453,0.882352941,0.666666667
0.411577878,0.458703481,0.560152025,0.594458931,0.942677817,0.943975801,0.304972376,0.543369503,0.996334759,0.948088291,0.886792453,0.882352941,0.666666667
0.414457525,0.451340536,0.561613799,0.591264668,0.942259593,0.9442147,0.303867403,0.54695373,0.995811153,0.948497044,0.886792453,0.882352941,0.666666667
0.407851275,0.46102441,0.557374653,0.60136897,0.942724493,0.944771759,0.302762431,0.547669858,0.996858365,0.948088291,0.886792453,0.882352941,0.666666667
0.413187092,0.458703481,0.558763339,0.595045632,0.942631513,0.945010339,0.301657459,0.550178817,0.996683829,0.946893473,0.886792453,0.882352941,0.666666667
0.41814178,0.463345338,0.563002485,0.607692308,0.942817473,0.943816801,0.300552486,0.552687776,0.995374815,0.947302226,0.886792453,0.882352941,0.666666667
0.41361057,0.459103641,0.558763339,0.60202086,0.942492043,0.94405554,0.300552486,0.552687776,0.996771097,0.946893473,0.886792453,0.882352941,0.666666667
0.414838655,0.46142457,0.563733372,0.600130378,0.942166613,0.94429428,0.297237569,0.556989565,0.996247491,0.946893473,0.886792453,0.882352941,0.666666667
0.410730922,0.455222089,0.556643766,0.597588005,0.942073633,0.943418743,0.297973481,0.555555874,0.996160223,0.946484719,0.886792453,0.882352941,0.666666667
0.41361057,0.46062425,0.561613799,0.598826597,0.941980653,0.943657641,0.298710497,0.555555874,0.996072956,0.945698654,0.886792453,0.882352941,0.666666667
0.414034048,0.464905962,0.555912878,0.595045632,0.941701527,0.943578062,0.299447514,0.556989565,0.995854787,0.945698654,0.886792453,0.882352941,0.666666667
0.409926315,0.454821929,0.563002485,0.588722295,0.941236812,0.942941423,0.302762431,0.552687776,0.995636618,0.946484719,0.886792453,0.882352941,0.666666667
0.414838655,0.455582233,0.552404619,0.586897001,0.941887487,0.942901633,0.297237569,0.556272003,0.995418448,0.945698654,0.886792453,0.882352941,0.666666667
0.413187092,0.456742697,0.55810554,0.591916558,0.941608733,0.942861684,0.297973481,0.555555157,0.995200279,0.946893473,0.886792453,0.882352941,0.666666667
0.409926315,0.45290116,0.560152025,0.58494133,0.941701527,0.943259583,0.298710497,0.554839029,0.995636618,0.946075965,0.886792453,0.882352941,0.666666667
0.41361057,0.448619448,0.556643766,0.60136897,0.941236812,0.942702524,0.299447514,0.554839029,0.995636618,0.946484719,0.886792453,0.882352941,0.666666667
0.41568561,0.455982393,0.561613799,0.586245111,0.941422772,0.942623104,0.303314917,0.553405338,0.996422026,0.946484719,0.886792453,0.882352941,0.666666667
0.410307445,0.451340536,0.558763339,0.600782269,0.941050666,0.942264994,0.30718232,0.549821111,0.996072956,0.945289901,0.886792453,0.882352941,0.666666667
0.415262133,0.459103641,0.562344686,0.606453716,0.940678932,0.941906885,0.306076243,0.549104266,0.996509294,0.946893473,0.886792453,0.882352941,0.666666667
0.412763615,0.456742697,0.554524192,0.59380704,0.940771912,0.942702524,0.310497238,0.545998175,0.995636618,0.944472393,0.886792453,0.882352941,0.666666667
