signal-042,signal-043,signal-051,signal-052,signal-053,signal-054,signal-100,signal-101,signal-102
0.464329062,0.471742543,0.641630277,0.221004566,0.602374747,0.412938747,0.803278689,0.68852459,0.764705882
0.464329062,0.470957614,0.636098981,0.115068493,0.591176755,0.412938747,0.803278689,0.68852459,0.764705882
0.464329062,0.474097331,0.628966521,0.221004566,0.588377256,0.512732278,0.803278689,0.68852459,0.764705882
0.464329062,0.473469388,0.631877729,0.362557078,0.595810406,0.086717137,0.819672131,0.68852459,0.764705882
0.464329062,0.472841444,0.648762737,0.600913242,0.602374747,0.066758431,0.819672131,0.68852459,0.764705882
0.464329062,0.472213501,0.652983988,0.600913242,0.606139589,0.112869924,0.803278689,0.68852459,0.764705882
0.464329062,0.471585557,0.651528384,0.62739726,0.602374747,0.173434274,0.803278689,0.68852459,0.764705882
0.464329062,0.470957614,0.644541485,0.433789954,0.593976253,0.526496903,0.819672131,0.68852459,0.764705882
0.464329062,0.470957614,0.636098981,0.513242009,0.592045564,0.499655884,0.803278689,0.68852459,0.764705882
0.464329062,0.470172684,0.628966521,0.583561644,0.595810406,0.41982106,0.819672131,0.68852459,0.764705882
0.464329062,0.469387755,0.631877729,0.610045662,0.598609904,0.273227805,0.803278689,0.68852459,0.764705882
0.464933656,0.468602826,0.643085881,0.62739726,0.595810406,0.539573297,0.803278689,0.68852459,0.764705882
0.464782508,0.467817896,0.643085881,0.433789954,0.595810406,0.533379215,0.819672131,0.68852459,0.764705882
0.464631359,0.468210361,0.641630277,0.521461187,0.598609904,0.346868548,0.819672131,0.68852459,0.764705882
0.465538251,0.468602826,0.645997089,0.539726027,0.597741095,0.366827254,0.819672131,0.68852459,0.764705882
0.465387102,0.470172684,0.644541485,0.601369863,0.598609904,0.220233999,0.819672131,0.68852459,0.764705882
0.465235954,0.473312402,0.641630277,0.663013699,0.592045564,0.359944942,0.803278689,0.68852459,0.764705882
0.465840548,0.476452119,0.624745269,0.115068493,0.591176755,0.472814866,0.819672131,0.68852459,0.764705882
0.465840548,0.47749843,0.626200873,0.096803653,0.593043151,0.553337922,0.819672131,0.68852459,0.764705882
0.465840548,0.478545526,0.633187773,0.123287671,0.594909354,0.293186511,0.819672131,0.68852459,0.764705882
0.465840548,0.479591837,0.634643377,0.203652968,0.596775751,0.153475568,0.819672131,0.68852459,0.764705882
0.465840548,0.479367347,0.644541485,0.566210046,0.602374747,0.066758431,0.819672131,0.68852459,0.764705882
0.465840548,0.479143642,0.644541485,0.63652968,0.607104933,0.126634549,0.819672131,0.68852459,0.764705882
0.465840548,0.478919152,0.643085881,0.6456621,0.606139589,0.066758431,0.819672131,0.68852459,0.764705882
0.465840548,0.478694662,0.643085881,0.62739726,0.607104933,0.492773572,0.819672131,0.68852459,0.764705882
0.465840548,0.478470173,0.644541485,0.149771689,0.606139589,0.439779766,0.819672131,0.68852459,0.764705882
0.465538251,0.478246468,0.641630277,0.15890411,0.607973743,0.472814866,0.819672131,0.68852459,0.764705882
0.465235954,0.478021978,0.634643377,0.194520548,0.602374747,0.519614591,0.819672131,0.68852459,0.764705882
0.464933656,0.476452119,0.636098981,0.362557078,0.606139589,0.046111493,0.819672131,0.68852459,0.764705882
0.465009231,0.476452119,0.634643377,0.539726027,0.596775751,0.139710943,0.819672131,0.68852459,0.764705882
0.465084805,0.476452119,0.637409025,0.539726027,0.603340091,0.173434274,0.819672131,0.68852459,0.764705882
0.465160379,0.475274725,0.633187773,0.326940639,0.597741095,0.273227805,0.819672131,0.68852459,0.764705882
0.465235954,0.474097331,0.627510917,0.17716895,0.588377256,0.432897454,0.819672131,0.68852459,0.764705882
0.464329062,0.471742543,0.630349345,0.663013699,0.595810406,0.267033723,0.819672131,0.68852459,0.764705882
0.464631359,0.471349294,0.633187773,0.653881279,0.593976253,0.19339298,0.819672131,0.68852459,0.764705882
0.464933656,0.470957614,0.624745269,0.62739726,0.59021141,0.106675843,0.819672131,0.68852459,0.764705882
0.464782508,0.470565149,0.628966521,0.574429224,0.594941597,0.566414315,0.819672131,0.68852459,0.764705882
0.464631359,0.470172684,0.631877729,0.460273973,0.597741095,0.552993806,0.819672131,0.68852459,0.764705882
0.465235954,0.46978022,0.640320233,0.203652968,0.607104933,0.539573297,0.819672131,0.68852459,0.764705882
0.464933656,0.469387755,0.648762737,0.149771689,0.611738585,0.466620785,0.819672131,0.68852459,0.764705882
0.465538251,0.46899529,0.648762737,0.407305936,0.602374747,0.519614591,0.819672131,0.68852459,0.764705882
0.465538251,0.468602826,0.634643377,0.63652968,0.592045564,0.492773572,0.819672131,0.68852459,0.764705882
0.465538251,0.468602826,0.633187773,0.389041096,0.59021141,0.126634549,0.819672131,0.68852459,0.764705882
0.465538251,0.470172684,0.627510917,0.583561644,0.589246066,0.112869924,0.819672131,0.68852459,0.764705882
0.465538251,0.471742543,0.634643377,0.539726027,0.596775751,0.246386786,0.819672131,0.68852459,0.764705882
0.465538251,0.472036892,0.648762737,0.442009132,0.608939087,0.086717137,0.819672131,0.68852459,0.764705882
0.465538251,0.47233124,0.641630277,0.592694064,0.604305435,0.0330351,0.819672131,0.68852459,0.764705882
0.465538251,0.472625589,0.638864629,0.653881279,0.591176755,0.046111493,0.819672131,0.68852459,0.764705882
0.465538251,0.472919937,0.627510917,0.610045662,0.59021141,0.260151411,0.803278689,0.68852459,0.764705882
0.465538251,0.473214286,0.644541485,0.6456621,0.611738585,0.38678596,0.819672131,0.68852459,0.764705882
0.465538251,0.473508634,0.648762737,0.17716895,0.609904431,0.41982106,0.803278689,0.68852459,0.764705882
0.465538251,0.473802983,0.640320233,0.149771689,0.596775751,0.499655884,0.803278689,0.68852459,0.764705882
0.464933656,0.474097331,0.630422125,0.221004566,0.597741095,0.546455609,0.803278689,0.68852459,0.764705882
0.464933656,0.474882261,0.637409025,0.521461187,0.605174245,0.206469374,0.803278689,0.68852459,0.764705882
0.464933656,0.47566719,0.651528384,0.451141553,0.607104933,0.267033723,0.803278689,0.68852459,0.764705882
0.464933656,0.476452119,0.640320233,0.362557078,0.601409402,0.379903648,0.803278689,0.68852459,0.764705882
0.464933656,0.476189953,0.630422125,0.123287671,0.593976253,0.446662078,0.803278689,0.68852459,0.764705882
0.464933656,0.475928571,0.636098981,0.141552511,0.600540593,0.273227805,0.803278689,0.68852459,0.764705882
