signal-018,signal-019,signal-030,signal-034,signal-035,signal-059,signal-060,signal-066,signal-072,signal-079,signal-111,signal-112,signal-113
0.462804764,0.46527994,0.779062367,0.405213302,0.389018905,0.502312139,0.626634804,0.789961086,0.996442291,0.11885323,0.949367089,0.871428571,0.93902439
0.470100393,0.468331569,0.786221892,0.412322307,0.396041676,0.504046243,0.626634804,0.794246589,0.996464117,0.15983682,0.949367089,0.871428571,0.93902439
0.467668517,0.468892072,0.781077641,0.416074282,0.399446614,0.502889017,0.626634804,0.794739175,0.996485944,0.11885323,0.949367089,0.857142857,0.93902439
0.470692773,0.470760416,0.783145948,0.414691976,0.399659425,0.503660116,0.626634804,0.793803261,0.99650777,0.15983682,0.949367089,0.871428571,0.93902439
0.473717029,0.47197484,0.777524395,0.421208564,0.406895008,0.50443237,0.626634804,0.788532486,0.997031605,0.11885323,0.949367089,0.871428571,0.93902439
0.471285153,0.473189263,0.782138311,0.408175388,0.396254488,0.505202312,0.626634804,0.791882075,0.99708975,0.15983682,0.949367089,0.871428571,0.93902439
0.477333666,0.477361898,0.786221892,0.416864172,0.399659425,0.499421965,0.62581781,0.795231663,0.997148071,0.15983682,0.949367089,0.871428571,0.93902439
0.473717029,0.473749766,0.782668647,0.413112197,0.39668011,0.499808092,0.625000817,0.792325501,0.997206216,0.11885323,0.949367089,0.871428571,0.93902439
0.473717029,0.476178614,0.780600339,0.417259117,0.400297902,0.500193064,0.624727941,0.792818088,0.997101449,0.11885323,0.949367089,0.871428571,0.93902439
0.477894868,0.476801395,0.789297836,0.412717252,0.397744124,0.500578035,0.624455882,0.798088764,0.996996682,0.15983682,0.949367089,0.857142857,0.93902439
0.470100393,0.471943701,0.787282563,0.424960539,0.409874409,0.500963006,0.624183007,0.797103591,0.996891915,0.15983682,0.949367089,0.871428571,0.93902439
0.470661595,0.473749766,0.795980059,0.418246479,0.401574727,0.501349133,0.623911765,0.802866854,0.996787149,0.15983682,0.949367089,0.871428571,0.93902439
0.47490179,0.473749766,0.786752227,0.414297031,0.399446614,0.501734104,0.623638889,0.797596178,0.996682382,0.11885323,0.949367089,0.871428571,0.93902439
0.471846355,0.470760416,0.788290199,0.414889448,0.399446614,0.499421965,0.62336683,0.798088764,0.996333159,0.11885323,0.949367089,0.871428571,0.93902439
0.472469913,0.470760416,0.787282563,0.424565594,0.409235975,0.500193064,0.623093954,0.796167676,0.996595076,0.11885323,0.949367089,0.857142857,0.93902439
0.473717029,0.470137635,0.790835808,0.422393398,0.406469428,0.500963006,0.622821895,0.800009852,0.996071241,0.15983682,0.949367089,0.857142857,0.93902439
0.470100393,0.470137635,0.788820535,0.419628785,0.403702882,0.501734104,0.622549837,0.799024679,0.996100402,0.11885323,0.949367089,0.857142857,0.93902439
0.470100393,0.466525503,0.785214255,0.407582971,0.39370071,0.499806936,0.622277778,0.79567509,0.996129387,0.15983682,0.949367089,0.871428571,0.93902439
0.47490179,0.468892072,0.788290199,0.427725152,0.413066578,0.497880925,0.622004902,0.797103591,0.996158547,0.11885323,0.949367089,0.857142857,0.93902439
0.470661595,0.470137635,0.787282563,0.425158011,0.41178971,0.495953757,0.621732843,0.795231663,0.996595076,0.15983682,0.949367089,0.857142857,0.93902439
0.47490179,0.472566482,0.788820535,0.413507142,0.397744124,0.497108671,0.62336683,0.801388996,0.996158547,0.11885323,0.949367089,0.857142857,0.93902439
0.474278232,0.470760416,0.788290199,0.418246479,0.403702882,0.498265896,0.622550654,0.80045318,0.996420464,0.15983682,0.949367089,0.857142857,0.93902439
0.472469913,0.469514853,0.791366143,0.425552956,0.412428101,0.494796532,0.621732843,0.797596178,0.996245853,0.11885323,0.949367089,0.857142857,0.93902439
